epoch,layer,grad_norm_mean,grad_norm_var,snr,snr_std,n_steps
0,000_conv1,0.2835631507455998,0.031306415305434196,0.2038069159876111,0.1453678843079566,391
0,001_layer1.0.conv1,0.22770327927968692,0.02445615362083506,0.11866174650590217,0.08922688775793225,391
0,002_layer1.0.conv2,0.19214252079539287,0.015353387359049765,0.10964132372432012,0.08087851761536993,391
0,003_layer1.1.conv1,0.15535614532811562,0.008109517685723329,0.11143137662123818,0.08299684876134357,391
0,004_layer1.1.conv2,0.15725475387728732,0.005447863295718253,0.08911482467765079,0.06723788819019307,391
0,005_layer1.2.conv1,0.14213973463839277,0.004519540078189527,0.09532038165423709,0.0724872957394942,391
0,006_layer1.2.conv2,0.14195241142645518,0.004046841139673928,0.07999616227773092,0.06690220423431097,391
0,007_layer2.0.conv1,0.10467651648365933,0.004192740264703978,0.06297898585202477,0.04747942955987991,391
0,008_layer2.0.conv2,0.14523897800222993,0.008734287297672862,0.06716533167296974,0.0518556234581991,391
0,009_layer2.1.conv1,0.16135497910477925,0.005652529478115342,0.05114943134935101,0.03944934286301516,391
0,010_layer2.1.conv2,0.1662019121143824,0.005657493958922535,0.060533216211578714,0.048446848597421856,391
0,011_layer2.2.conv1,0.1456035524130325,0.004958725467687428,0.054648437625085436,0.0414828081143936,391
0,012_layer2.2.conv2,0.1401136870236348,0.006896693670640868,0.06211861614833663,0.04813406636025142,391
0,013_layer3.0.conv1,0.20911350432792894,0.0039694201068071686,0.0343827116603442,0.026913425245863674,391
0,014_layer3.0.conv2,0.26124930808611235,0.009843323490288103,0.041498796953733534,0.03631299978613984,391
0,015_layer3.1.conv1,0.22382790621970317,0.008052468077730468,0.030579042107411063,0.027081568924173474,391
0,016_layer3.1.conv2,0.22855679885200833,0.015778260391442,0.03529824473822336,0.03297854148776796,391
0,017_layer3.2.conv1,0.18202166017287832,0.007494538516999841,0.036667280168833194,0.029983986172631746,391
0,018_layer3.2.conv2,0.19673940465044792,0.019821630317242073,0.04456882413746139,0.03356443180184351,391
1,000_conv1,0.3356904216358424,0.013257961530536988,0.19017673048334877,0.1344669653679095,391
1,001_layer1.0.conv1,0.23227394370319288,0.003078572677253734,0.06994887994399265,0.05477472604708851,391
1,002_layer1.0.conv2,0.1733895072622982,0.0010077596996170314,0.09633094791318182,0.07066804605837614,391
1,003_layer1.1.conv1,0.14734619638651533,0.00076572903444036,0.09256062712509336,0.06760977415897448,391
1,004_layer1.1.conv2,0.14448125391741237,0.0006564927343233155,0.06321103609053304,0.047431001725905815,391
1,005_layer1.2.conv1,0.15065601833945955,0.0008711513775378349,0.06957307517039649,0.05406636082283536,391
1,006_layer1.2.conv2,0.13269924290497284,0.0004491983272670898,0.0827175091573103,0.06455298630120376,391
1,007_layer2.0.conv1,0.1154958214753729,0.00043321820419466375,0.052383937717904165,0.04098648799495977,391
1,008_layer2.0.conv2,0.1550969216791565,0.0005583185378119256,0.059065070579281315,0.044348570660205415,391
1,009_layer2.1.conv1,0.1910401956199685,0.0008824664648397415,0.04200087877376305,0.0317457614100319,391
1,010_layer2.1.conv2,0.17759902005457817,0.000685464190523892,0.054609986577395,0.0382687428416182,391
1,011_layer2.2.conv1,0.16798546083290558,0.0007497113617949379,0.04559889296160923,0.03450517068886575,391
1,012_layer2.2.conv2,0.14217712711114103,0.00047151451956594856,0.06179526266931464,0.04550956172965418,391
1,013_layer3.0.conv1,0.2410488117991201,0.0009431562102354615,0.020867082520902483,0.015781403951867688,391
1,014_layer3.0.conv2,0.2811522382452055,0.0012311123387464956,0.023718700039908048,0.019208151456341697,391
1,015_layer3.1.conv1,0.26148654215628536,0.0011555232257781933,0.022068093557406784,0.016636994600200978,391
1,016_layer3.1.conv2,0.2249264802469317,0.0008191705765150797,0.023640405324845338,0.017812174291824606,391
1,017_layer3.2.conv1,0.1990856904431682,0.0007177335915095201,0.027182992285890432,0.020278342671881052,391
1,018_layer3.2.conv2,0.17166377466810329,0.000656834588612383,0.040969283742126904,0.030289907153293015,391
2,000_conv1,0.28299942970885644,0.007740644012654591,0.21197595578246772,0.1496577041729335,391
2,001_layer1.0.conv1,0.2046282146592884,0.002063146964148402,0.06195456479810645,0.04466460440512922,391
2,002_layer1.0.conv2,0.16502466073731328,0.0007129958928235383,0.07113269213913068,0.05524145132757664,391
2,003_layer1.1.conv1,0.13200947217395542,0.00046349934639593193,0.07816002129197783,0.05908819668245614,391
2,004_layer1.1.conv2,0.12974163777459308,0.0003554145955444246,0.060460259017120405,0.04540078590201973,391
2,005_layer1.2.conv1,0.13082508235941154,0.0005269545171282183,0.06762539306612354,0.052270453913337234,391
2,006_layer1.2.conv2,0.11773480878918982,0.00029652831475474387,0.08368777538850115,0.06332387906849907,391
2,007_layer2.0.conv1,0.13581074021585152,0.0004062173985383902,0.04433775662372591,0.03282472319507742,391
2,008_layer2.0.conv2,0.162962157822326,0.0004367950828791968,0.04018904987146123,0.031097354459248452,391
2,009_layer2.1.conv1,0.18542435509926827,0.0006663177606394191,0.03470200663467463,0.025898077996392526,391
2,010_layer2.1.conv2,0.17596549169181863,0.0004695198113974057,0.04133258124267015,0.03288231300777195,391
2,011_layer2.2.conv1,0.16842125672513567,0.0005580292171491995,0.03153016541228818,0.02217119892250439,391
2,012_layer2.2.conv2,0.148595416256229,0.000357736783988611,0.04693084246097554,0.03433702236714109,391
2,013_layer3.0.conv1,0.2455529942155799,0.0006545115832482795,0.019521855732023433,0.015699115886933717,391
2,014_layer3.0.conv2,0.29231767722255436,0.0009695151615672359,0.01896056546786469,0.014692441580641332,391
2,015_layer3.1.conv1,0.27363713184738403,0.0009662057076237907,0.019616696911821108,0.014987040241220028,391
2,016_layer3.1.conv2,0.23728191761104653,0.0007946107319317178,0.020287939361394846,0.015071861499513978,391
2,017_layer3.2.conv1,0.20739072397389374,0.0007119937465020557,0.026261537226689963,0.018959943746230293,391
2,018_layer3.2.conv2,0.16775019262986415,0.0005797961997396489,0.030554025488676126,0.02341237424778663,391
3,000_conv1,0.24861944655475715,0.005952088921616534,0.19457977891023107,0.1374577315730128,391
3,001_layer1.0.conv1,0.19408924774745542,0.0015802394665724862,0.054302028383832794,0.038575500889517944,391
3,002_layer1.0.conv2,0.15808591879237338,0.0005498253291743513,0.06733615799559302,0.05190481047003303,391
3,003_layer1.1.conv1,0.13160552648479676,0.0004214373156127549,0.060699326871565894,0.04776581773170698,391
3,004_layer1.1.conv2,0.1225237788446724,0.0003006068266980192,0.052137336878115226,0.040830059562863535,391
3,005_layer1.2.conv1,0.12450376457875342,0.00038468244771415125,0.05771369831071824,0.04508994912016461,391
3,006_layer1.2.conv2,0.11244463730041328,0.00027126590297539034,0.06364756739725742,0.04796617020203177,391
3,007_layer2.0.conv1,0.14569732828823198,0.00042030741111212175,0.04125694091959778,0.030556398567521924,391
3,008_layer2.0.conv2,0.17067914069308648,0.00046457635370527467,0.038297978109609256,0.028142022607946023,391
3,009_layer2.1.conv1,0.1862845135009502,0.00045379457434117226,0.027548173645521243,0.02179751937827058,391
3,010_layer2.1.conv2,0.17322483582569814,0.00041106828210516616,0.03974403396590825,0.029259573106737637,391
3,011_layer2.2.conv1,0.17864505919958928,0.00041728435704176114,0.031360783518837594,0.02373514512662304,391
