epoch,layer,grad_norm_mean,grad_norm_var,snr,snr_std,n_steps
1,023_layer2.2.conv1,0.05695374839274627,0.0002136566946483523,0.0448405638493373,0.03165419407274359,391
1,024_layer2.2.conv2,0.06018461094087804,0.00021163220177448146,0.045961769759770225,0.03203579911682894,391
1,025_layer2.3.conv1,0.03386878892017142,8.7957616296997e-05,0.05245864271517376,0.03895804564985797,391
1,026_layer2.3.conv2,0.03413531840647883,9.553120438337485e-05,0.06068879110685638,0.04153999223767125,391
1,027_layer2.4.conv1,0.022535236140289117,7.759195727564873e-05,0.05804600589052664,0.04189593191745814,391
1,028_layer2.4.conv2,0.028184542522939574,8.992270954273293e-05,0.06162236218166965,0.04423091230478205,391
1,029_layer2.5.conv1,0.057994572269489696,0.0002209497542301395,0.040393784106292234,0.030466984539380446,391
1,030_layer2.5.conv2,0.05363964976366523,0.00028554244892115737,0.048054034041542716,0.034331115405538536,391
1,031_layer2.6.conv1,0.054445820677158474,0.0001969266917881034,0.04984114417774856,0.03760675144356422,391
1,032_layer2.6.conv2,0.05449688502246766,0.0001835917165506815,0.05340698739757751,0.03727564091291729,391
1,033_layer2.7.conv1,0.08196977841312927,0.0005000555976537114,0.03858592571652568,0.027575370549880306,391
1,034_layer2.7.conv2,0.07309638163851351,0.00030685389104568184,0.04178992959918142,0.03140742064423222,391
1,035_layer2.8.conv1,0.08099128981418621,0.00035317062868795053,0.040511355582771164,0.03099122236497409,391
1,036_layer2.8.conv2,0.07399712512483987,0.00031554191890611344,0.05038351681058282,0.03419063595808393,391
1,037_layer3.0.conv1,0.12885208660379396,0.0008262295781575023,0.035122835341405874,0.02686539771758906,391
1,038_layer3.0.conv2,0.13837715787122318,0.0006287326873913486,0.031512083382202974,0.024014299987170935,391
1,039_layer3.1.conv1,0.08989768463860998,0.0005165221313774958,0.04012854080997444,0.027118569456106207,391
1,040_layer3.1.conv2,0.08913889945582355,0.0005980438622233009,0.04117687463657954,0.030218709175813294,391
1,041_layer3.2.conv1,0.09385827480031707,0.00033266859802064813,0.03200259823955761,0.02477718036600368,391
1,042_layer3.2.conv2,0.09198720131040838,0.00039778043589382486,0.028954146727633752,0.02271604750606277,391
1,043_layer3.3.conv1,0.09840962971987018,0.0006323667635838876,0.03956090677868994,0.029587837865205056,391
1,044_layer3.3.conv2,0.09703371380372426,0.000772125877793569,0.04757219455607594,0.035542661645035306,391
1,045_layer3.4.conv1,0.1027373191721909,0.0004822665187054903,0.052092322510301076,0.037616377542298615,391
1,046_layer3.4.conv2,0.08997675155282325,0.0003418067834159832,0.03144159613025632,0.023742404961072057,391
1,047_layer3.5.conv1,0.0760636684553855,0.00029455792587489843,0.03574460708783181,0.025546350972916614,391
1,048_layer3.5.conv2,0.06693869389955649,0.0002255524745661897,0.03789700802789717,0.028653023663034457,391
1,049_layer3.6.conv1,0.09655171744239605,0.0004481938957547893,0.0464149584424709,0.031214557925218846,391
1,050_layer3.6.conv2,0.09024613524984826,0.0003950152085489128,0.03613240978694843,0.026663882083444956,391
1,051_layer3.7.conv1,0.23424803772393396,0.001861443390544025,0.03188259727516583,0.02572087730141534,391
1,052_layer3.7.conv2,0.20707132532011213,0.0009535997505474986,0.04025175310462169,0.028974552998325864,391
1,053_layer3.8.conv1,0.19310502721296857,0.0010839166075500214,0.041851231753544035,0.03281967026192673,391
1,054_layer3.8.conv2,0.16586266278915698,0.0006929135588543585,0.04022202639759559,0.030471514213868664,391
2,000_conv1,0.13890388132551748,0.0036835923335186947,0.22639062873842886,0.12051521991394576,391
2,001_layer1.0.conv1,0.06524636947056826,0.0006612296055340996,0.07400035876908961,0.048127266996275474,391
2,002_layer1.0.conv2,0.05287040691451191,0.00026366901818568973,0.0648041725604702,0.0428909416334282,391
2,003_layer1.1.conv1,0.020532183644488035,4.015515269283933e-05,0.07287821141140097,0.053839762831967036,391
2,004_layer1.1.conv2,0.02235983198513384,3.1893133555495074e-05,0.07318834017392348,0.05270781666923251,391
2,005_layer1.2.conv1,0.014961924260991919,3.1016340513153945e-05,0.05881506865949176,0.043082364088061834,391
2,006_layer1.2.conv2,0.023406691037004105,8.541391138273025e-05,0.08697615141454546,0.0516374202968397,391
2,007_layer1.3.conv1,0.020384897454105832,4.6442894376538216e-05,0.06859628158568493,0.04936505265533122,391
2,008_layer1.3.conv2,0.015833653219025152,0.00016962248255959636,0.04456393787528967,0.03432128075942667,391
2,009_layer1.4.conv1,0.028622829514886716,0.00013507434986887292,0.07235262898662452,0.04875015194972618,391
2,010_layer1.4.conv2,0.03657046128588412,0.0001652733725521923,0.09566032483067234,0.05604591600583838,391
2,011_layer1.5.conv1,0.0687035983833282,0.00060046763151274,0.0784643532149583,0.05248238603291906,391
2,012_layer1.5.conv2,0.03773697266769607,0.00020702185757244312,0.09615463952449343,0.052606334750768424,391
2,013_layer1.6.conv1,0.026115167354855237,9.38821206138029e-05,0.06571258287432472,0.04248624502980813,391
2,014_layer1.6.conv2,0.030220753317960845,0.00012401925018248894,0.058039120778263086,0.045170971362111054,391
2,015_layer1.7.conv1,0.01805095709241031,4.9252427619906995e-05,0.06368720464636464,0.042284773054083756,391
2,016_layer1.7.conv2,0.020038119133780983,3.7909292492112865e-05,0.08384201239317443,0.05532621031747353,391
2,017_layer1.8.conv1,0.03428029684383241,0.0001180988378121459,0.06397351657253002,0.04160345841495304,391
2,018_layer1.8.conv2,0.030615684064224248,6.28765641050126e-05,0.06615698018231575,0.045965451123217586,391
2,019_layer2.0.conv1,0.019653806412864065,1.914119935023345e-05,0.04802789669851047,0.0345111845657085,391
2,020_layer2.0.conv2,0.02679219985347422,5.2910517843548946e-05,0.045929152790214804,0.03135713211730667,391
2,021_layer2.1.conv1,0.04903973226466447,0.0001989273069439258,0.04585245156847153,0.033415467865684244,391
2,022_layer2.1.conv2,0.06035919257861269,0.00025704596809960527,0.043775511662820545,0.03374612251653279,391
2,023_layer2.2.conv1,0.06976979750844524,0.0004278993383397805,0.05194891788049951,0.03716673805826909,391
2,024_layer2.2.conv2,0.06956465122149423,0.0005142388422616096,0.04299039941508589,0.03166861562911708,391
2,025_layer2.3.conv1,0.044177269415401135,0.00046989171700281417,0.048906560075464366,0.03552296309298693,391
2,026_layer2.3.conv2,0.046804875345028876,0.0003356255272979878,0.0578651174513922,0.040192813820959565,391
2,027_layer2.4.conv1,0.03125288677127922,0.00041757347345685843,0.06793491411165532,0.048440701715379245,391
2,028_layer2.4.conv2,0.03628349993044458,0.0002377448943480518,0.05640276000761162,0.041017707124062816,391
2,029_layer2.5.conv1,0.07425926638114483,0.0005430156778308617,0.03258860976781513,0.025949401170125817,391
2,030_layer2.5.conv2,0.06592441623663658,0.00041775164956666354,0.044094574264434416,0.03303226112594124,391
2,031_layer2.6.conv1,0.06966247904064406,0.0003626110445842986,0.03871004244392028,0.03174952923960272,391
2,032_layer2.6.conv2,0.06345605649187437,0.00027100108842730876,0.04391343011144165,0.033087072960500924,391
2,033_layer2.7.conv1,0.08610996071373106,0.001007994273969504,0.03821819614476252,0.029371694297999254,391
2,034_layer2.7.conv2,0.08239119743828273,0.000498460336026095,0.04605436848618401,0.03288907771956091,391
2,035_layer2.8.conv1,0.0920442187553629,0.0007111895537628143,0.0466433919107081,0.03480996394274669,391
2,036_layer2.8.conv2,0.08268651197595364,0.000303313473919542,0.045396350344908874,0.034787247589960414,391
2,037_layer3.0.conv1,0.13917328779349852,0.0005198886637735323,0.031660822346061664,0.02503819903434062,391
2,038_layer3.0.conv2,0.17425733966671902,0.0006136710847883704,0.027355754412120403,0.020382874735287045,391
2,039_layer3.1.conv1,0.1084369489794497,0.0004074604879116296,0.03371989417560388,0.024046798739964778,391
2,040_layer3.1.conv2,0.1072312584694694,0.00043891069771513115,0.03163036285693992,0.02377615159039381,391
2,041_layer3.2.conv1,0.10766625707335484,0.0002692071132339678,0.03649103216147479,0.027437950641066498,391
2,042_layer3.2.conv2,0.1109447547465639,0.0003002950574730566,0.026505169501654532,0.019432183617380774,391
2,043_layer3.3.conv1,0.12096223358989067,0.0003562571221501151,0.03380656274074056,0.024917999027124008,391
2,044_layer3.3.conv2,0.1167142648449944,0.00032798313246298026,0.03302877660706172,0.024905913259582704,391
2,045_layer3.4.conv1,0.12014650120912,0.0003074918179213574,0.04226562873195794,0.03062673833166648,391
2,046_layer3.4.conv2,0.11026680732474607,0.0002793261535566395,0.031398452193461525,0.02332084254080305,391
2,047_layer3.5.conv1,0.08972677579887993,0.00019534366302429058,0.0293147319181905,0.02215921902468344,391
2,048_layer3.5.conv2,0.08098878731469975,0.00019726552842114307,0.028320036094232365,0.020753578349923838,391
2,049_layer3.6.conv1,0.10633824830469878,0.0002354041868505071,0.03832407004792122,0.027237406803481905,391
2,050_layer3.6.conv2,0.10364655229975195,0.00023505134865483591,0.02576485929584614,0.01876285532665814,391
2,051_layer3.7.conv1,0.26144335401789914,0.0008427383235610764,0.016927471802541044,0.013212278156723678,391
2,052_layer3.7.conv2,0.2391647250984636,0.0005776881019781549,0.03564686798344693,0.024735225067558653,391
2,053_layer3.8.conv1,0.22898241572672753,0.0007015160189031838,0.028492120914863864,0.021110577235436228,391
2,054_layer3.8.conv2,0.18747361941868082,0.0005516240426675367,0.028888604337270037,0.022726023548952177,391
3,000_conv1,0.13828689549737574,0.0024171020329580746,0.20701543192210659,0.1266907376977164,391
3,001_layer1.0.conv1,0.0790954926206023,0.000909381704037926,0.05975023466263614,0.04150134572788493,391
3,002_layer1.0.conv2,0.056971334645053,0.00017032149393952532,0.062315257268992334,0.044703824865513525,391
3,003_layer1.1.conv1,0.02379303536546962,3.4832306284649276e-05,0.06681829976669945,0.047482933074165186,391
3,004_layer1.1.conv2,0.022323089153946513,2.322260643116726e-05,0.06672663927403376,0.04626572277001858,391
3,005_layer1.2.conv1,0.015825076976700513,1.7726527121102815e-05,0.05686523861792463,0.042560003738211685,391
3,006_layer1.2.conv2,0.0232076945231127,4.932238086818538e-05,0.0709627072893731,0.047861270277493394,391
3,007_layer1.3.conv1,0.019490711219475397,2.5930594348107477e-05,0.06268659970150543,0.04351466888207218,391
3,008_layer1.3.conv2,0.013945468039254246,6.861431172052639e-06,0.05156564411891522,0.03616242405683295,391
3,009_layer1.4.conv1,0.032377382323546026,0.00012999907867024176,0.06608261364366477,0.04417585452451466,391
3,010_layer1.4.conv2,0.03445251667610062,7.888067556118005e-05,0.08776128522137983,0.06161203362180966,391
3,011_layer1.5.conv1,0.05960350934787632,0.0003328803738837749,0.06505546904966364,0.046155028314989695,391
3,012_layer1.5.conv2,0.03366036608796138,0.0001090323627953348,0.08582038546824837,0.049915907150437505,391
3,013_layer1.6.conv1,0.022879859496889365,3.853606506943035e-05,0.06409080186025108,0.0466039835271867,391
3,014_layer1.6.conv2,0.025572658978555055,7.327032417041681e-05,0.062193702318859845,0.04403876833651192,391
3,015_layer1.7.conv1,0.017189902789376276,2.098511126634022e-05,0.06618361618841583,0.04500608799516447,391
3,016_layer1.7.conv2,0.017727692666299203,2.0405891324411284e-05,0.08058585692866993,0.05274202245204016,391
3,017_layer1.8.conv1,0.027938043146067872,4.746037480236258e-05,0.06564274959120371,0.0466960449163869,391
3,018_layer1.8.conv2,0.027555277604428705,3.534926260110097e-05,0.06354897054076186,0.042932164857360025,391
3,019_layer2.0.conv1,0.020578701870844644,1.4750148535721814e-05,0.04217909139392259,0.03235334803080975,391
3,020_layer2.0.conv2,0.029603296433530196,3.337553331940392e-05,0.04698196897948677,0.033698517811050356,391
3,021_layer2.1.conv1,0.04878787582506761,0.00012442744410376275,0.04239257240251647,0.029836015700948616,391
3,022_layer2.1.conv2,0.05843875962107078,0.00015906927914665888,0.04705037526033647,0.03322698555222737,391
3,023_layer2.2.conv1,0.07009440077387769,0.00016675269222170622,0.04748726463215688,0.03543770783356192,391
3,024_layer2.2.conv2,0.06911175493198587,0.00019611477985520456,0.04389113996507954,0.031377668237977836,391
3,025_layer2.3.conv1,0.05166160462952941,0.00010525872973206687,0.03700070562651125,0.02787080501787975,391
3,026_layer2.3.conv2,0.0535385086846626,0.00013612858478348434,0.053789678148215496,0.03915323746157511,391
3,027_layer2.4.conv1,0.03073394297600707,3.4143985536170944e-05,0.04589547199001947,0.036020432226378976,391
3,028_layer2.4.conv2,0.038640117177458674,8.027495818677794e-05,0.050234913649653795,0.03679176724459723,391
3,029_layer2.5.conv1,0.07518681125415255,0.00018941292676302734,0.03661726068782658,0.0287224465016462,391
3,030_layer2.5.conv2,0.06529325156298744,0.00015649440216057662,0.04353580019263754,0.030656872316672027,391
3,031_layer2.6.conv1,0.07744455238437409,0.00015726626314697262,0.0371577567685607,0.02801075725756178,391
3,032_layer2.6.conv2,0.0747493469177762,0.0001635249086356077,0.041259047176401296,0.030902959355248536,391
3,033_layer2.7.conv1,0.09020444292508428,0.00024181083912485322,0.04181930918188151,0.030597610230031286,391
3,034_layer2.7.conv2,0.08883626624713163,0.00020202593216629185,0.042773351638259,0.03164251928787825,391
3,035_layer2.8.conv1,0.10443448141941329,0.000286386230009714,0.04244070187312044,0.03189915159415218,391
3,036_layer2.8.conv2,0.09263780945554718,0.000208738556028017,0.041133514678929256,0.02942793216661368,391
3,037_layer3.0.conv1,0.16420933156443374,0.0004063324233651612,0.03045031552395896,0.022552229627173296,391
3,038_layer3.0.conv2,0.2079602483364627,0.0004716808605180478,0.020170666954151744,0.01622974444397504,391
3,039_layer3.1.conv1,0.12339013531003766,0.00031623232722753115,0.026767297532148016,0.020036155415857917,391
3,040_layer3.1.conv2,0.12250555981226895,0.00032364552110183444,0.027390143188857533,0.020233210123238487,391
3,041_layer3.2.conv1,0.10944241830302626,0.00019056525165023902,0.026527803079473174,0.020471022686655987,391
3,042_layer3.2.conv2,0.11266364452555357,0.0002011328365978584,0.026271446812206542,0.019999897072806604,391
3,043_layer3.3.conv1,0.125725765457696,0.00021968490468985552,0.026038258507311264,0.01932096196347698,391
3,044_layer3.3.conv2,0.12316672084733958,0.00023201008245294676,0.02943724136458069,0.02250997389478434,391
3,045_layer3.4.conv1,0.1300972738991613,0.00024039405816609835,0.03588721453417603,0.027641401639066435,391
3,046_layer3.4.conv2,0.11932299038409577,0.00019222082740641237,0.025887383394963583,0.02069119709863226,391
3,047_layer3.5.conv1,0.09407137919341207,0.0001184631074017204,0.02430227569297726,0.018252327429632863,391
3,048_layer3.5.conv2,0.08463448403245957,0.0002326726098435053,0.02743904987696077,0.020283332808291348,391
3,049_layer3.6.conv1,0.11950738577510389,0.0002396303013017121,0.033280894025284,0.025340660278569238,391
3,050_layer3.6.conv2,0.11402423626474102,0.00021868534225774963,0.02448090471890326,0.01781811002670136,391
3,051_layer3.7.conv1,0.27274632339587296,0.0008035130269378604,0.01593425828535744,0.011393708828315058,391
3,052_layer3.7.conv2,0.25186108151817566,0.0005293630384780867,0.030217393575880765,0.023256709344972922,391
3,053_layer3.8.conv1,0.2439998617714933,0.0006313585769201907,0.025463040414637865,0.018961729495712173,391
3,054_layer3.8.conv2,0.19317259031640904,0.0005143538223981933,0.026898514625336573,0.020712391715377386,391
4,000_conv1,0.16937350561780393,0.005176986912789321,0.19521386280243197,0.1168799173503385,391
4,001_layer1.0.conv1,0.11248724546540728,0.002266265475085948,0.05461457025603173,0.03696296042211039,391
4,002_layer1.0.conv2,0.06289577698501785,0.00019778237163197224,0.052344771824991164,0.03824729505857578,391
4,003_layer1.1.conv1,0.035450146847959524,0.00011058538301838053,0.05292654779347856,0.03954862522221089,391
4,004_layer1.1.conv2,0.027422210773276855,3.5199326837107806e-05,0.06259438561479477,0.04292318165794661,391
4,005_layer1.2.conv1,0.019649558595817566,4.7316166863650005e-05,0.05008399452292643,0.03672747372491997,391
4,006_layer1.2.conv2,0.02399059090420337,6.584466164972905e-05,0.06720262679581493,0.04760445325032696,391
4,007_layer1.3.conv1,0.021467544612429484,3.230272890757135e-05,0.060093975003060934,0.04359505186062856,391
4,008_layer1.3.conv2,0.02015903243399642,5.4531625414885106e-05,0.04948773473614941,0.03682843936967129,391
4,009_layer1.4.conv1,0.028126012843550013,7.929730889317177e-05,0.052689253652999486,0.03633863353856953,391
4,010_layer1.4.conv2,0.030890318438829972,6.05906796662597e-05,0.09512229915551991,0.06830955916266862,391
4,011_layer1.5.conv1,0.05604108085717691,0.0002484827311386088,0.060126198960616745,0.04402280602391913,391
4,012_layer1.5.conv2,0.03203876805789483,7.058298066914964e-05,0.08311178225308152,0.050146774346960285,391
4,013_layer1.6.conv1,0.02625424285774188,4.6065324215162286e-05,0.06953005524295772,0.05013819109350476,391
4,014_layer1.6.conv2,0.027567535831743036,0.00011092279498416482,0.060611652376466686,0.04293170256747229,391
4,015_layer1.7.conv1,0.023805004973297992,4.481025234715093e-05,0.055849180879106564,0.03892563423767849,391
4,016_layer1.7.conv2,0.022306936264247693,3.194668657702541e-05,0.07362792760834468,0.04904503630898738,391
4,017_layer1.8.conv1,0.029032314529694864,4.559700349231644e-05,0.06370065905756074,0.04390851811620186,391
4,018_layer1.8.conv2,0.029054090385432437,3.439565239497463e-05,0.05804673865091537,0.042190332011778554,391
4,019_layer2.0.conv1,0.02157074605564937,1.435003796209825e-05,0.04094854083860017,0.03317341730308605,391
4,020_layer2.0.conv2,0.03147762147781184,3.646402204664375e-05,0.04769422575595866,0.03398475174658814,391
4,021_layer2.1.conv1,0.05072903427321588,0.00010776976420477213,0.034634367099644105,0.024396808200575208,391
4,022_layer2.1.conv2,0.05793091448028679,0.0001465807798996764,0.0491647755973103,0.03653514176273815,391
4,023_layer2.2.conv1,0.07116255187965415,0.0001681376471066396,0.04266282220748003,0.03189350648520211,391
4,024_layer2.2.conv2,0.07053732827229572,0.0002039806310744803,0.048288917430397614,0.03661027639496909,391
4,025_layer2.3.conv1,0.05519098897114434,0.00017643827453007457,0.04090679670217932,0.032582808602635606,391
4,026_layer2.3.conv2,0.054377692806370115,0.00016107389892837994,0.0486125995264263,0.036386949268047655,391
4,027_layer2.4.conv1,0.034767241314853856,9.632900410199178e-05,0.05751802516773695,0.04271976322758555,391
4,028_layer2.4.conv2,0.040605144294174125,0.0001189939995541755,0.05133737933338799,0.03684547762384954,391
4,029_layer2.5.conv1,0.07247472567783902,0.0002660377043638123,0.037284208319286576,0.028483479689329124,391
4,030_layer2.5.conv2,0.0657727095629553,0.0002908877563340259,0.04411518684727714,0.03289043934090118,391
4,031_layer2.6.conv1,0.08006902947983778,0.00016767424731558428,0.037120366462638214,0.028138678001126027,391
4,032_layer2.6.conv2,0.07436199894989542,0.00016018157189560088,0.04138834348662704,0.029818156417767472,391
4,033_layer2.7.conv1,0.0998255531196399,0.0002749652376087819,0.04342873338935212,0.0321826167424327,391
4,034_layer2.7.conv2,0.09912656642058316,0.0002480639827554341,0.039398945218408116,0.03017936022558803,391
4,035_layer2.8.conv1,0.1105289589947142,0.00036960489526132075,0.05186553889347161,0.03725640076663162,391
4,036_layer2.8.conv2,0.09625735002405503,0.00024294808329012457,0.039418451106086085,0.028079751019762025,391
4,037_layer3.0.conv1,0.19209762576900785,0.0006184567547103254,0.0274634877973965,0.020720040629905158,391
4,038_layer3.0.conv2,0.2386595048486729,0.0006169747307713386,0.016769769772629835,0.012132649686441068,391
4,039_layer3.1.conv1,0.13838364867984182,0.0005019327789041288,0.02664343878148806,0.01914405211273581,391
4,040_layer3.1.conv2,0.14049674235189052,0.0005121781462395052,0.02729067059300478,0.021429838621521,391
4,041_layer3.2.conv1,0.11934707210877972,0.00024320049381545798,0.026138949260419167,0.018551580953913682,391
4,042_layer3.2.conv2,0.1183061671950628,0.00022959100725943211,0.025503001299493497,0.01865384900985874,391
